CUSTOMER;AGE;GENDER;OCCUPATION;TOTAL_INCOME;AREA;OBJECT_VER_NEW
3069;27;L;WIRASWASTA NON FORMAL;4200000;02. JABAR;2W_MPL
3070;41;P;WIRASWASTA NON FORMAL;4200000;02. JABAR;MOTOR BARU
3071;23;L;PEG.SWASTA FORMAL;5000000;03. JATIM;MOTOR BARU
3072;44;L;TNI / POLISI;5700000;04. JATENG;MOTOR BARU
3073;21;L;PEG.SWASTA FORMAL;3000000;01. JABOTABEK;MOTOR BARU
3074;30;L;PEG.SWASTA NON FORMAL;4000000;02. JABAR;2W_MPL
3075;26;L;PEG.SWASTA FORMAL;3000000;01. JABOTABEK;MOTOR BEKAS
3076;22;L;PEG.SWASTA FORMAL;2400000;02. JABAR;MOTOR BARU
3077;22;L;PEG.SWASTA NON FORMAL;4000000;02. JABAR;MOTOR BARU
3078;52;L;WIRASWASTA NON FORMAL;7500000;01. JABOTABEK;MOTOR BARU
3079;31;P;PEG.SWASTA FORMAL;4400000;02. JABAR;MOTOR BARU
3080;22;P;PEG.SWASTA FORMAL;6000000;02. JABAR;MOTOR BARU
3081;42;L;WIRASWASTA NON FORMAL;3420000;02. JABAR;MOTOR BARU
3082;25;P;PEG.SWASTA FORMAL;2700000;02. JABAR;2W_MPL
3083;22;L;PEG.SWASTA FORMAL;2500000;02. JABAR;MOTOR BEKAS
3084;28;L;PEG.SWASTA NON FORMAL;1800000;02. JABAR;MOTOR BEKAS
3085;52;L;WIRASWASTA NON FORMAL;12500000;02. JABAR;MOBIL BARU
3086;33;L;WIRASWASTA NON FORMAL;3000000;02. JABAR;MOTOR BEKAS
3087;39;P;PEG.SWASTA FORMAL;3600000;02. JABAR;MOTOR BARU
3088;25;L;PEG.SWASTA NON FORMAL;2500000;02. JABAR;MOTOR BARU
3089;24;L;PEG.SWASTA FORMAL;5985000;02. JABAR;MOTOR BARU
3090;43;L;WIRASWASTA NON FORMAL;7500000;04. JATENG;MOTOR BARU
3091;30;L;WIRASWASTA NON FORMAL;9000000;04. JATENG;MOTOR BEKAS
3092;55;P;WIRASWASTA NON FORMAL;4000000;02. JABAR;MOTOR BARU
3093;27;P;PEG.SWASTA NON FORMAL;4700000;04. JATENG;MOTOR BARU
3094;23;L;PEG.SWASTA FORMAL;4000000;01. JABOTABEK;MOTOR BARU
3095;54;L;WIRASWASTA NON FORMAL;3500000;04. JATENG;MOTOR BARU
3096;24;L;PEG.SWASTA FORMAL;5000000;04. JATENG;MOTOR BEKAS
3097;46;L;WIRASWASTA NON FORMAL;6000000;04. JATENG;MOTOR BEKAS
3098;20;L;PEG.SWASTA NON FORMAL;3500000;05. KALIMANTAN;MOTOR BARU
3099;34;L;PEG.SWASTA NON FORMAL;4000000;05. KALIMANTAN;MOTOR BEKAS
3100;25;L;PEG.SWASTA FORMAL;5600000;05. KALIMANTAN;MOTOR BARU
3101;40;L;PEG.SWASTA FORMAL;10000000;05. KALIMANTAN;MOTOR BEKAS
3102;32;L;PEG.SWASTA FORMAL;4100000;05. KALIMANTAN;MOTOR BARU
3103;23;L;WIRASWASTA NON FORMAL;4500000;05. KALIMANTAN;MOTOR BEKAS
3104;47;L;WIRASWASTA NON FORMAL;5500000;05. KALIMANTAN;MOTOR BEKAS
3105;43;L;PEG.SWASTA FORMAL;4200000;05. KALIMANTAN;MOTOR BARU
3106;46;P;PEG.SWASTA NON FORMAL;3800000;05. KALIMANTAN;MOTOR BARU
3107;56;L;PEG.SWASTA FORMAL;4700000;04. JATENG;MOTOR BARU
3108;55;L;PEG.SWASTA FORMAL;2500000;09. SUMATERA SELATAN;MOTOR BARU
3109;30;L;PEG.SWASTA FORMAL;2500000;09. SUMATERA SELATAN;2W_MPL
3110;29;L;WIRASWASTA NON FORMAL;3000000;04. JATENG;MOTOR BARU
3111;55;P;WIRASWASTA NON FORMAL;4233000;04. JATENG;MOTOR BARU
3112;55;L;WIRASWASTA NON FORMAL;4000000;04. JATENG;MOTOR BARU
3113;30;L;PEG.SWASTA FORMAL;3900000;09. SUMATERA SELATAN;MOTOR BARU
3114;48;L;WIRASWASTA NON FORMAL;4000000;09. SUMATERA SELATAN;MOTOR BARU
3115;29;P;WIRASWASTA NON FORMAL;2910000;09. SUMATERA SELATAN;MOTOR BARU
3116;27;P;WIRASWASTA NON FORMAL;3400000;06. SULAWESI;DURABLE
3117;47;P;WIRASWASTA NON FORMAL;4300000;05. KALIMANTAN;MOTOR BARU
3118;23;L;WIRASWASTA NON FORMAL;2500000;05. KALIMANTAN;MOTOR BEKAS
3119;27;L;PEG.SWASTA NON FORMAL;6000000;05. KALIMANTAN;MOTOR BARU
3120;37;L;WIRASWASTA NON FORMAL;4500000;05. KALIMANTAN;MOTOR BARU
3121;39;P;PEG.SWASTA FORMAL;2000000;05. KALIMANTAN;2W_MPL
3122;38;P;PEG.SWASTA FORMAL;4550850;06. SULAWESI;DURABLE
3123;28;L;WIRASWASTA NON FORMAL;2900000;09. SUMATERA SELATAN;MOTOR BARU
3124;25;L;PEG.SWASTA FORMAL;6250000;05. KALIMANTAN;MOTOR BARU
3125;21;P;PEG.SWASTA FORMAL;3200000;05. KALIMANTAN;MOTOR BARU
3126;38;L;WIRASWASTA NON FORMAL;18000000;06. SULAWESI;MOBIL BEKAS
3127;31;L;WIRASWASTA NON FORMAL;22000000;01. JABOTABEK;MOTOR BARU
3128;31;L;WIRASWASTA NON FORMAL;3400000;08. SUMATERA UTARA;MOTOR BEKAS
3129;47;P;PEG.NEGERI;5000000;08. SUMATERA UTARA;MOTOR BARU
3130;56;L;WIRASWASTA NON FORMAL;4300000;08. SUMATERA UTARA;MOTOR BARU
3131;38;L;WIRASWASTA NON FORMAL;4250000;08. SUMATERA UTARA;MOTOR BARU
3132;29;L;WIRASWASTA NON FORMAL;4250000;08. SUMATERA UTARA;MOTOR BARU
3133;27;L;PEG.SWASTA FORMAL;4500000;02. JABAR;MOTOR BARU
3134;44;P;WIRASWASTA NON FORMAL;6000000;08. SUMATERA UTARA;2W_MPL
3135;35;L;PEG.SWASTA FORMAL;3100000;03. JATIM;MOTOR BARU
3136;34;L;PEG.SWASTA FORMAL;3800000;02. JABAR;2W_MPL
3137;25;L;PEG.SWASTA FORMAL;4300000;04. JATENG;MOTOR BARU
3138;44;P;WIRASWASTA NON FORMAL;6500000;05. KALIMANTAN;MOTOR BARU
3139;41;L;PEG.SWASTA FORMAL;6375000;05. KALIMANTAN;MOTOR BARU
3140;34;L;PEG.SWASTA FORMAL;4500000;04. JATENG;MOTOR BEKAS
3141;38;P;PEG.SWASTA FORMAL;4100000;04. JATENG;MOTOR BARU
3142;44;L;WIRASWASTA FORMAL;7200000;04. JATENG;MOTOR BARU
3143;41;L;WIRASWASTA NON FORMAL;6500000;04. JATENG;MOTOR BARU
3144;21;L;PEG.SWASTA NON FORMAL;3040000;05. KALIMANTAN;MOTOR BARU
3145;28;L;PEG.SWASTA FORMAL;5000000;05. KALIMANTAN;MOTOR BARU
3146;30;P;WIRASWASTA NON FORMAL;7500000;05. KALIMANTAN;MOTOR BEKAS
3147;34;L;WIRASWASTA NON FORMAL;13000000;06. SULAWESI;MOBIL BARU
3148;47;P;PEG.NEGERI;6000000;09. SUMATERA SELATAN;MOTOR BARU
3149;33;L;PEG.SWASTA FORMAL;4400000;09. SUMATERA SELATAN;MOTOR BEKAS
3150;52;P;WIRASWASTA NON FORMAL;2800000;09. SUMATERA SELATAN;2W_MPL
3151;47;P;PEG.NEGERI;3677500;06. SULAWESI;DURABLE
3152;47;L;PEG.SWASTA NON FORMAL;9938978;06. SULAWESI;DURABLE
3153;50;L;PEG.SWASTA FORMAL;4000000;03. JATIM;MOTOR BARU
3154;33;L;WIRASWASTA NON FORMAL;1300000;03. JATIM;DURABLE
3155;37;L;WIRASWASTA FORMAL;7100000;01. JABOTABEK;MOTOR BARU
3156;48;P;PEG.NEGERI;4000000;08. SUMATERA UTARA;MOTOR BARU
3157;39;L;WIRASWASTA NON FORMAL;30000000;08. SUMATERA UTARA;MOBIL BARU
3158;46;L;WIRASWASTA NON FORMAL;5000000;01. JABOTABEK;MOTOR BARU
3159;33;L;WIRASWASTA NON FORMAL;10000000;01. JABOTABEK;MOTOR BARU
3160;30;P;PEG.SWASTA FORMAL;5000000;01. JABOTABEK;MOTOR BARU
3161;38;P;WIRASWASTA FORMAL;3500000;01. JABOTABEK;MOTOR BARU
3162;42;P;WIRASWASTA FORMAL;4000000;01. JABOTABEK;MOTOR BARU
3163;20;P;PEG.SWASTA FORMAL;3500000;01. JABOTABEK;MOTOR BARU
3164;27;L;PEG.SWASTA NON FORMAL;11256000;01. JABOTABEK;MOBIL BEKAS
3165;39;L;WIRASWASTA NON FORMAL;4000000;01. JABOTABEK;2W_MPL
3166;45;L;PEG.SWASTA FORMAL;7200000;01. JABOTABEK;MOTOR BEKAS
3167;60;P;WIRASWASTA FORMAL;5000000;01. JABOTABEK;MOTOR BARU
3168;22;L;PEG.SWASTA FORMAL;3500000;01. JABOTABEK;MOTOR BARU
3169;21;L;PEG.SWASTA FORMAL;3900000;01. JABOTABEK;MOTOR BARU
3170;35;L;WIRASWASTA FORMAL;6000000;01. JABOTABEK;MOTOR BARU
3171;45;P;WIRASWASTA NON FORMAL;7000000;01. JABOTABEK;MOTOR BARU
3172;27;P;WIRASWASTA NON FORMAL;4500000;08. SUMATERA UTARA;MOTOR BEKAS
3173;39;L;WIRASWASTA NON FORMAL;5250000;08. SUMATERA UTARA;MOTOR BEKAS
3174;33;L;WIRASWASTA NON FORMAL;3000000;03. JATIM;MOTOR BARU
3175;30;L;WIRASWASTA NON FORMAL;3200000;03. JATIM;MOTOR BEKAS
3176;47;P;PEG.NEGERI;2500000;03. JATIM;MOTOR BEKAS
3177;23;L;PEG.SWASTA FORMAL;6000000;03. JATIM;MOTOR BARU
3178;30;L;WIRASWASTA NON FORMAL;2500000;03. JATIM;2W_MPL
3179;51;L;WIRASWASTA NON FORMAL;2900000;02. JABAR;2W_MPL
3180;22;P;PEG.SWASTA FORMAL;2500000;02. JABAR;MOTOR BEKAS
3181;42;L;PEG.SWASTA NON FORMAL;4600000;02. JABAR;2W_MPL
3182;42;P;WIRASWASTA FORMAL;5000000;02. JABAR;MOTOR BARU
3183;22;P;PEG.SWASTA FORMAL;4000000;02. JABAR;MOTOR BEKAS
3184;50;L;WIRASWASTA FORMAL;13400000;06. SULAWESI;MOBIL BARU
3185;37;P;PEG.NEGERI;6500000;06. SULAWESI;MOTOR BARU
3186;25;L;PEG.SWASTA FORMAL;4500000;06. SULAWESI;MOTOR BARU
3187;24;L;WIRASWASTA NON FORMAL;2750000;06. SULAWESI;MOTOR BEKAS
3188;63;L;WIRASWASTA NON FORMAL;16500000;06. SULAWESI;MOBIL BARU
3189;53;L;WIRASWASTA NON FORMAL;5000000;01. JABOTABEK;MOTOR BARU
3190;32;P;WIRASWASTA NON FORMAL;3000000;01. JABOTABEK;MOTOR BEKAS
3191;37;L;WIRASWASTA NON FORMAL;4800000;04. JATENG;MOTOR BARU
3192;34;L;WIRASWASTA FORMAL;3000000;01. JABOTABEK;MOTOR BEKAS
3193;26;L;PEG.SWASTA FORMAL;5600000;01. JABOTABEK;MOTOR BARU
3194;38;P;WIRASWASTA FORMAL;5000000;01. JABOTABEK;MOTOR BARU
3195;20;L;PEG.SWASTA FORMAL;6510000;03. JATIM;MOTOR BARU
3196;25;L;PEG.SWASTA FORMAL;3600000;01. JABOTABEK;MOTOR BARU
3197;45;L;PEG.SWASTA FORMAL;3500000;01. JABOTABEK;MOTOR BARU
3198;39;P;WIRASWASTA NON FORMAL;4000000;02. JABAR;MOTOR BARU
3199;39;L;PEG.NEGERI;5350000;06. SULAWESI;MOTOR BEKAS
3200;36;P;WIRASWASTA NON FORMAL;2325000;06. SULAWESI;2W_MPL
3201;43;L;WIRASWASTA NON FORMAL;5500000;06. SULAWESI;MOTOR BARU
3202;20;L;WIRASWASTA NON FORMAL;9980000;06. SULAWESI;MOBIL BEKAS
3203;44;L;WIRASWASTA NON FORMAL;3800000;05. KALIMANTAN;MOTOR BARU
3204;40;P;WIRASWASTA NON FORMAL;2500000;06. SULAWESI;2W_MPL
3205;24;L;PEG.SWASTA NON FORMAL;3650000;04. JATENG;MOTOR BEKAS
3206;50;L;WIRASWASTA NON FORMAL;6500000;01. JABOTABEK;MOTOR BARU
3207;42;L;PEG.NEGERI;6500000;01. JABOTABEK;MOTOR BARU
3208;33;L;PEG.SWASTA FORMAL;2590000;02. JABAR;MOTOR BEKAS
3209;47;L;PEG.SWASTA NON FORMAL;2240000;02. JABAR;2W_MPL
3210;22;L;PEG.SWASTA NON FORMAL;3000000;02. JABAR;MOTOR BEKAS
3211;41;L;WIRASWASTA NON FORMAL;2000000;02. JABAR;MOTOR BEKAS
3212;27;L;WIRASWASTA NON FORMAL;1900000;02. JABAR;2W_MPL
3213;40;L;WIRASWASTA NON FORMAL;4040000;02. JABAR;MOTOR BARU
3214;22;L;PEG.SWASTA NON FORMAL;3000000;02. JABAR;2W_MPL
3215;32;L;PEG.SWASTA FORMAL;2100000;02. JABAR;2W_MPL
3216;18;P;PEG.SWASTA FORMAL;2150000;02. JABAR;MOTOR BEKAS
3217;52;P;WIRASWASTA NON FORMAL;2420000;02. JABAR;MOTOR BARU
3218;30;P;WIRASWASTA NON FORMAL;20800000;02. JABAR;MOBIL BARU
3219;26;P;PEG.SWASTA FORMAL;4798000;02. JABAR;MOTOR BARU
3220;54;L;PEG.NEGERI;6000000;02. JABAR;MOTOR BARU
3221;33;L;PEG.SWASTA NON FORMAL;2070000;02. JABAR;MOTOR BARU
3222;37;L;WIRASWASTA NON FORMAL;4700000;04. JATENG;MOTOR BARU
3223;59;L;WIRASWASTA NON FORMAL;5500000;02. JABAR;MOTOR BEKAS
3224;56;L;WIRASWASTA NON FORMAL;4000000;04. JATENG;MOTOR BARU
3225;47;P;WIRASWASTA NON FORMAL;7500000;04. JATENG;MOTOR BEKAS
3226;21;L;PEG.SWASTA NON FORMAL;4000000;04. JATENG;MOTOR BEKAS
3227;34;L;WIRASWASTA NON FORMAL;3500000;04. JATENG;MOTOR BARU
3228;32;L;PEG.SWASTA NON FORMAL;3000000;05. KALIMANTAN;MOTOR BEKAS
3229;23;P;WIRASWASTA NON FORMAL;7000000;04. JATENG;MOTOR BEKAS
3230;22;L;PEG.SWASTA NON FORMAL;4500000;04. JATENG;MOTOR BARU
3231;21;P;PEG.SWASTA NON FORMAL;4300000;04. JATENG;MOTOR BEKAS
3232;54;L;PEG.SWASTA NON FORMAL;3300000;04. JATENG;MOTOR BEKAS
3233;53;L;PEG.NEGERI;4000000;05. KALIMANTAN;MOTOR BEKAS
3234;37;L;WIRASWASTA NON FORMAL;3500000;04. JATENG;MOTOR BEKAS
3235;24;L;PEG.SWASTA FORMAL;6500000;05. KALIMANTAN;MOTOR BARU
3236;22;P;PEG.SWASTA FORMAL;4500000;05. KALIMANTAN;MOTOR BEKAS
3237;47;L;PEG.SWASTA FORMAL;5600000;01. JABOTABEK;MOTOR BARU
3238;22;L;PEG.SWASTA FORMAL;2500000;01. JABOTABEK;MOTOR BARU
3239;26;L;WIRASWASTA NON FORMAL;2500000;06. SULAWESI;MOTOR BEKAS
3240;21;L;PEG.SWASTA FORMAL;9098000;05. KALIMANTAN;MOTOR BARU
3241;45;L;WIRASWASTA NON FORMAL;5000000;01. JABOTABEK;MOTOR BARU
3242;36;L;PEG.SWASTA NON FORMAL;4500000;05. KALIMANTAN;MOTOR BEKAS
3243;53;P;PEG.NEGERI;5800000;06. SULAWESI;2W_MPL
3244;42;P;WIRASWASTA NON FORMAL;2500000;06. SULAWESI;MOTOR BEKAS
3245;41;L;WIRASWASTA NON FORMAL;4500000;06. SULAWESI;MOTOR BARU
3246;39;L;WIRASWASTA NON FORMAL;3000000;06. SULAWESI;MOTOR BEKAS
3247;36;P;PEG.SWASTA FORMAL;3860000;04. JATENG;MOTOR BARU
3248;32;L;WIRASWASTA NON FORMAL;5000000;05. KALIMANTAN;MOTOR BARU
3249;25;L;PEG.SWASTA NON FORMAL;3000000;05. KALIMANTAN;2W_MPL
3250;21;L;PEG.SWASTA FORMAL;6600000;05. KALIMANTAN;2W_MPL
3251;26;L;WIRASWASTA NON FORMAL;2820000;09. SUMATERA SELATAN;MOTOR BEKAS
3252;25;P;PEG.SWASTA FORMAL;1800000;06. SULAWESI;2W_MPL
3253;43;L;PEG.SWASTA NON FORMAL;4500000;04. JATENG;MOTOR BEKAS
3254;41;L;WIRASWASTA NON FORMAL;6000000;03. JATIM;MOTOR BARU
3255;33;P;PEG.SWASTA FORMAL;3900000;03. JATIM;MOTOR BARU
3256;55;P;WIRASWASTA NON FORMAL;4000000;03. JATIM;MOTOR BARU
3257;38;L;PEG.SWASTA FORMAL;1832600;05. KALIMANTAN;DURABLE
3258;29;P;WIRASWASTA NON FORMAL;6000000;03. JATIM;MOTOR BARU
3259;45;P;WIRASWASTA NON FORMAL;3000000;03. JATIM;MOTOR BARU
3260;35;L;PEG.SWASTA FORMAL;4000000;03. JATIM;MOTOR BARU
3261;40;P;WIRASWASTA NON FORMAL;5500000;03. JATIM;MOTOR BARU
3262;36;L;TNI / POLISI;6500000;07. BALI & NTT/B;MOTOR BARU
3263;45;P;WIRASWASTA NON FORMAL;3300000;06. SULAWESI;MOTOR BARU
3264;38;L;PROFESIONAL;2500000;08. SUMATERA UTARA;2W_MPL
3265;44;P;PEG.SWASTA FORMAL;4000000;06. SULAWESI;MOTOR BEKAS
3266;30;L;WIRASWASTA NON FORMAL;3200000;06. SULAWESI;MOTOR BEKAS
3267;43;L;WIRASWASTA NON FORMAL;29100000;08. SUMATERA UTARA;MOTOR BARU
3268;19;P;PEG.SWASTA NON FORMAL;4500000;07. BALI & NTT/B;MOTOR BEKAS
3269;55;L;WIRASWASTA NON FORMAL;3500000;07. BALI & NTT/B;MOTOR BARU
3270;35;L;WIRASWASTA NON FORMAL;3900000;07. BALI & NTT/B;MOTOR BARU
3271;45;L;WIRASWASTA NON FORMAL;88832300;08. SUMATERA UTARA;MOBIL BEKAS
3272;51;L;PEG.SWASTA FORMAL;17469330;08. SUMATERA UTARA;MOBIL BARU
3273;23;P;PEG.SWASTA NON FORMAL;3500000;07. BALI & NTT/B;MOTOR BARU
3274;38;L;WIRASWASTA NON FORMAL;3500000;02. JABAR;MOTOR BARU
3275;24;L;PEG.SWASTA FORMAL;2800000;02. JABAR;2W_MPL
3276;24;P;PEG.SWASTA FORMAL;2200000;09. SUMATERA SELATAN;MOTOR BARU
3277;41;L;WIRASWASTA NON FORMAL;3400000;09. SUMATERA SELATAN;MOTOR BEKAS
3278;47;L;PEG.NEGERI;3000000;09. SUMATERA SELATAN;MOTOR BEKAS
3279;44;P;WIRASWASTA NON FORMAL;4600000;09. SUMATERA SELATAN;MOTOR BARU
3280;27;L;PEG.SWASTA FORMAL;6600000;04. JATENG;MOTOR BARU
3281;39;L;WIRASWASTA NON FORMAL;2425000;09. SUMATERA SELATAN;MOTOR BEKAS
3282;40;P;WIRASWASTA NON FORMAL;3075000;09. SUMATERA SELATAN;MOTOR BARU
3283;29;P;WIRASWASTA NON FORMAL;3100000;09. SUMATERA SELATAN;MOTOR BEKAS
3284;46;P;WIRASWASTA NON FORMAL;2260000;09. SUMATERA SELATAN;MOTOR BEKAS
3285;35;L;WIRASWASTA NON FORMAL;4500000;09. SUMATERA SELATAN;MOTOR BEKAS
3286;58;L;WIRASWASTA NON FORMAL;3600000;09. SUMATERA SELATAN;MOTOR BARU
3287;41;L;PEG.SWASTA NON FORMAL;4000000;05. KALIMANTAN;MOTOR BARU
3288;35;L;WIRASWASTA NON FORMAL;4500000;05. KALIMANTAN;MOTOR BARU
3289;32;P;WIRASWASTA NON FORMAL;3500000;05. KALIMANTAN;MOTOR BARU
3290;46;L;WIRASWASTA NON FORMAL;7125000;05. KALIMANTAN;MOTOR BARU
3291;23;L;PEG.SWASTA NON FORMAL;2500000;05. KALIMANTAN;MOTOR BEKAS
3292;42;P;WIRASWASTA NON FORMAL;3500000;02. JABAR;MOTOR BARU
3293;32;L;PEG.SWASTA FORMAL;5400000;04. JATENG;MOTOR BARU
3294;55;L;WIRASWASTA NON FORMAL;2700000;02. JABAR;2W_MPL
3295;50;L;WIRASWASTA NON FORMAL;45000000;05. KALIMANTAN;MOBIL BARU
3296;41;L;WIRASWASTA FORMAL;20000000;05. KALIMANTAN;MOBIL BARU
3297;41;L;WIRASWASTA NON FORMAL;9000000;05. KALIMANTAN;MOTOR BARU
3298;26;L;PEG.SWASTA FORMAL;3500000;01. JABOTABEK;MOTOR BARU
3299;22;L;PEG.SWASTA NON FORMAL;14006000;06. SULAWESI;MOBIL BARU
3300;30;L;PEG.SWASTA FORMAL;5000000;05. KALIMANTAN;MOTOR BEKAS
3301;28;L;PEG.SWASTA FORMAL;6044726;01. JABOTABEK;MOTOR BEKAS
3302;44;L;PEG.SWASTA FORMAL;2600000;05. KALIMANTAN;MOTOR BARU
3303;37;L;WIRASWASTA FORMAL;5600000;01. JABOTABEK;MOTOR BARU
3304;36;L;PEG.NEGERI;4000000;01. JABOTABEK;MOTOR BEKAS
3305;49;L;PEG.NEGERI;6000000;01. JABOTABEK;MOTOR BARU
3306;21;L;PEG.SWASTA FORMAL;4000000;01. JABOTABEK;2W_MPL
3307;44;P;WIRASWASTA NON FORMAL;4000000;01. JABOTABEK;2W_MPL
3308;21;L;PEG.SWASTA FORMAL;3000000;01. JABOTABEK;MOTOR BARU
3309;50;L;PEG.SWASTA FORMAL;3900000;01. JABOTABEK;2W_MPL
3310;39;L;PEG.SWASTA FORMAL;5000000;01. JABOTABEK;MOTOR BARU
3311;31;L;PEG.SWASTA FORMAL;3500000;01. JABOTABEK;2W_MPL
3312;36;L;PEG.SWASTA FORMAL;2500000;01. JABOTABEK;2W_MPL
3313;25;L;PEG.SWASTA FORMAL;2700000;01. JABOTABEK;MOTOR BEKAS
3314;50;L;WIRASWASTA NON FORMAL;1680000;03. JATIM;MOTOR BEKAS
3315;51;L;WIRASWASTA NON FORMAL;2500000;04. JATENG;MOTOR BARU
3316;27;L;PEG.SWASTA NON FORMAL;6000000;04. JATENG;2W_MPL
3317;60;L;WIRASWASTA NON FORMAL;5150000;04. JATENG;2W_MPL
3318;43;L;WIRASWASTA NON FORMAL;5000000;03. JATIM;MOTOR BARU
3319;45;L;WIRASWASTA NON FORMAL;5000000;03. JATIM;MOTOR BARU
3320;27;L;PEG.SWASTA NON FORMAL;1800000;03. JATIM;MOTOR BEKAS
3321;22;L;PEG.SWASTA FORMAL;2450000;03. JATIM;MOTOR BEKAS
3322;39;L;WIRASWASTA NON FORMAL;1500000;03. JATIM;MOTOR BEKAS
3323;29;P;PEG.SWASTA FORMAL;7500000;03. JATIM;MOTOR BARU
3324;46;P;WIRASWASTA NON FORMAL;3960000;01. JABOTABEK;MOTOR BARU
3325;32;L;PEG.SWASTA FORMAL;3500000;01. JABOTABEK;2W_MPL
3326;40;L;WIRASWASTA FORMAL;6000000;01. JABOTABEK;2W_MPL
3327;30;P;WIRASWASTA FORMAL;4700000;01. JABOTABEK;MOTOR BARU
3328;32;L;WIRASWASTA NON FORMAL;4000000;03. JATIM;MOTOR BARU
3329;32;L;WIRASWASTA NON FORMAL;9000000;03. JATIM;DURABLE
3330;55;P;WIRASWASTA NON FORMAL;4000000;03. JATIM;MOTOR BEKAS
3331;27;L;PEG.SWASTA FORMAL;2900000;03. JATIM;MOTOR BEKAS
3332;50;P;WIRASWASTA NON FORMAL;2850000;08. SUMATERA UTARA;MOTOR BARU
3333;51;P;WIRASWASTA NON FORMAL;3000000;09. SUMATERA SELATAN;DURABLE
3334;47;L;PEG.SWASTA FORMAL;21645000;09. SUMATERA SELATAN;DURABLE
3335;26;P;WIRASWASTA NON FORMAL;2900000;09. SUMATERA SELATAN;DURABLE
3336;50;P;WIRASWASTA NON FORMAL;2500000;09. SUMATERA SELATAN;DURABLE
3337;30;L;PEG.SWASTA FORMAL;6500000;03. JATIM;MOTOR BEKAS
3338;29;L;PEG.SWASTA FORMAL;5150000;03. JATIM;MOTOR BARU
3339;31;P;PEG.SWASTA NON FORMAL;2250000;09. SUMATERA SELATAN;DURABLE
3340;27;P;WIRASWASTA NON FORMAL;5200000;08. SUMATERA UTARA;MOTOR BARU
3341;27;L;PEG.SWASTA FORMAL;4000000;08. SUMATERA UTARA;MOTOR BARU
3342;46;P;PEG.NEGERI;3525000;08. SUMATERA UTARA;MOTOR BARU
3343;28;L;PEG.SWASTA FORMAL;6246000;09. SUMATERA SELATAN;DURABLE
3344;37;L;PEG.SWASTA NON FORMAL;4827000;09. SUMATERA SELATAN;DURABLE
3345;40;L;PEG.SWASTA FORMAL;10125000;09. SUMATERA SELATAN;DURABLE
3346;22;L;WIRASWASTA NON FORMAL;2700000;02. JABAR;MOTOR BEKAS
3347;46;P;WIRASWASTA NON FORMAL;2200000;02. JABAR;MOTOR BARU
3348;20;L;PEG.SWASTA FORMAL;2300000;02. JABAR;MOTOR BARU
3349;31;L;PEG.SWASTA FORMAL;15000000;01. JABOTABEK;MOTOR BARU
3350;60;P;WIRASWASTA NON FORMAL;4230000;02. JABAR;MOTOR BARU
3351;51;L;PEG.SWASTA FORMAL;5700000;01. JABOTABEK;MOTOR BARU
3352;31;L;PEG.SWASTA FORMAL;6544803;01. JABOTABEK;MOBIL BEKAS
3353;24;L;PEG.SWASTA FORMAL;3900000;03. JATIM;2W_MPL
3354;34;L;PEG.SWASTA FORMAL;7148000;01. JABOTABEK;MOTOR BARU
3355;37;L;PEG.SWASTA FORMAL;10402000;01. JABOTABEK;MOBIL BEKAS
3356;35;L;PEG.SWASTA FORMAL;4000000;01. JABOTABEK;MOTOR BARU
3357;42;L;PEG.SWASTA FORMAL;9000000;01. JABOTABEK;MOTOR BARU
3358;40;P;PEG.SWASTA FORMAL;5000000;01. JABOTABEK;MOTOR BARU
3359;52;L;PEG.SWASTA NON FORMAL;5650000;01. JABOTABEK;MOTOR BARU
3360;34;L;PEG.SWASTA FORMAL;4800000;01. JABOTABEK;MOTOR BARU
3361;45;L;PEG.SWASTA NON FORMAL;3000000;02. JABAR;MOTOR BARU
3362;35;P;WIRASWASTA NON FORMAL;2400000;02. JABAR;MOTOR BEKAS
3363;44;L;PEG.SWASTA NON FORMAL;2800000;02. JABAR;2W_MPL
3364;21;L;WIRASWASTA NON FORMAL;2700000;02. JABAR;MOTOR BEKAS
3365;44;P;WIRASWASTA NON FORMAL;2620000;02. JABAR;MOTOR BARU
3366;57;L;WIRASWASTA NON FORMAL;2200000;02. JABAR;MOTOR BEKAS
3367;28;L;WIRASWASTA FORMAL;5000000;01. JABOTABEK;MOTOR BARU
3368;29;L;PEG.SWASTA FORMAL;5000000;01. JABOTABEK;MOTOR BARU
3369;43;L;PEG.SWASTA FORMAL;5000000;01. JABOTABEK;MOTOR BARU
3370;22;P;WIRASWASTA FORMAL;7100000;01. JABOTABEK;MOTOR BARU
3371;29;L;PEG.SWASTA FORMAL;6000000;01. JABOTABEK;MOTOR BARU
3372;52;L;WIRASWASTA NON FORMAL;2815000;05. KALIMANTAN;MOTOR BEKAS
3373;36;L;PEG.SWASTA FORMAL;3500000;02. JABAR;MOTOR BARU
3374;32;P;WIRASWASTA NON FORMAL;2050000;02. JABAR;MOTOR BEKAS
3375;28;L;PEG.SWASTA NON FORMAL;5000000;02. JABAR;MOTOR BARU
3376;40;L;WIRASWASTA NON FORMAL;2500000;02. JABAR;2W_MPL
3377;23;L;PEG.SWASTA FORMAL;5500000;01. JABOTABEK;MOTOR BARU
3378;40;P;WIRASWASTA NON FORMAL;15000000;01. JABOTABEK;MOTOR BEKAS
